Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
1ES 1218+304,00030376019,56330.47,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.07 ± 0.05,17.07 ± 0.06,16.71 ± 0.09,15.95 ± 0.05,15.87 ± 0.04,15.86 ± 0.06,(0.5 ± 0.02) × 10⁻¹¹,(0.46 ± 0.03) × 10⁻¹¹,(0.45 ± 0.04) × 10⁻¹¹,(0.49 ± 0.02) × 10⁻¹¹,(0.54 ± 0.02) × 10⁻¹¹,(0.56 ± 0.03) × 10⁻¹¹
1ES 1218+304,00030376020,56336.47,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.14 ± 0.05,17.03 ± 0.06,16.57 ± 0.08,15.96 ± 0.05,15.86 ± 0.04,15.79 ± 0.05,(0.47 ± 0.02) × 10⁻¹¹,(0.47 ± 0.03) × 10⁻¹¹,(0.51 ± 0.04) × 10⁻¹¹,(0.49 ± 0.02) × 10⁻¹¹,(0.55 ± 0.02) × 10⁻¹¹,(0.6 ± 0.03) × 10⁻¹¹
1ES 1218+304,00030376021,56360.38,185.34142,30.17697,12 21 21.9408,30 10 37.092,15.91 ± 0.05,16.84 ± 0.05,16.46 ± 0.08,15.84 ± 0.05,15.79 ± 0.04,15.55 ± 0.05,(0.58 ± 0.03) × 10⁻¹¹,(0.56 ± 0.03) × 10⁻¹¹,(0.56 ± 0.04) × 10⁻¹¹,(0.54 ± 0.02) × 10⁻¹¹,(0.58 ± 0.02) × 10⁻¹¹,(0.74 ± 0.03) × 10⁻¹¹
1ES 1218+304,00030376022,56366.33,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.14 ± 0.06,17.14 ± 0.07,16.56 ± 0.09,16.16 ± 0.06,16.3 ± 0.05,16.31 ± 0.07,(0.47 ± 0.03) × 10⁻¹¹,(0.43 ± 0.03) × 10⁻¹¹,(0.51 ± 0.04) × 10⁻¹¹,(0.4 ± 0.02) × 10⁻¹¹,(0.36 ± 0.02) × 10⁻¹¹,(0.37 ± 0.02) × 10⁻¹¹
1ES 1218+304,00030376023,56369.33,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.1 ± 0.05,16.96 ± 0.06,16.41 ± 0.08,15.88 ± 0.05,15.78 ± 0.04,15.73 ± 0.05,(0.48 ± 0.02) × 10⁻¹¹,(0.51 ± 0.03) × 10⁻¹¹,(0.59 ± 0.04) × 10⁻¹¹,(0.52 ± 0.02) × 10⁻¹¹,(0.59 ± 0.02) × 10⁻¹¹,(0.63 ± 0.03) × 10⁻¹¹
1ES 1218+304,00030376024,56387.29,185.34142,30.17697,12 21 21.9408,30 10 37.092,15.99 ± 0.05,16.9 ± 0.06,16.49 ± 0.08,15.87 ± 0.05,15.85 ± 0.04,15.77 ± 0.05,(0.54 ± 0.03) × 10⁻¹¹,(0.53 ± 0.03) × 10⁻¹¹,(0.55 ± 0.04) × 10⁻¹¹,(0.53 ± 0.02) × 10⁻¹¹,(0.55 ± 0.02) × 10⁻¹¹,(0.61 ± 0.03) × 10⁻¹¹
1ES 1218+304,00030376025,56390.29,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.14 ± 0.06,17.01 ± 0.06,16.44 ± 0.08,15.9 ± 0.05,15.79 ± 0.04,15.71 ± 0.05,(0.47 ± 0.02) × 10⁻¹¹,(0.48 ± 0.03) × 10⁻¹¹,(0.57 ± 0.04) × 10⁻¹¹,(0.51 ± 0.02) × 10⁻¹¹,(0.58 ± 0.02) × 10⁻¹¹,(0.64 ± 0.03) × 10⁻¹¹
1ES 1218+304,00030376026,56396.31,185.34142,30.17697,12 21 21.9408,30 10 37.092,15.92 ± 0.05,16.92 ± 0.05,16.44 ± 0.08,15.78 ± 0.05,15.9 ± 0.04,15.71 ± 0.05,(0.57 ± 0.03) × 10⁻¹¹,(0.52 ± 0.03) × 10⁻¹¹,(0.57 ± 0.04) × 10⁻¹¹,(0.57 ± 0.02) × 10⁻¹¹,(0.52 ± 0.02) × 10⁻¹¹,(0.65 ± 0.03) × 10⁻¹¹
1ES 1218+304,00030376027,56416.21,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.14 ± 0.05,16.96 ± 0.06,16.48 ± 0.08,15.93 ± 0.05,15.93 ± 0.04,16.03 ± 0.05,(0.47 ± 0.02) × 10⁻¹¹,(0.51 ± 0.03) × 10⁻¹¹,(0.56 ± 0.04) × 10⁻¹¹,(0.5 ± 0.02) × 10⁻¹¹,(0.51 ± 0.02) × 10⁻¹¹,(0.48 ± 0.02) × 10⁻¹¹
1ES 1218+304,00030376028,56419.21,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.18 ± 0.06,16.98 ± 0.06,16.71 ± 0.1,15.93 ± 0.06,15.97 ± 0.04,15.83 ± 0.06,(0.45 ± 0.02) × 10⁻¹¹,(0.49 ± 0.03) × 10⁻¹¹,(0.45 ± 0.04) × 10⁻¹¹,(0.5 ± 0.03) × 10⁻¹¹,(0.49 ± 0.02) × 10⁻¹¹,(0.58 ± 0.03) × 10⁻¹¹
1ES 1218+304,00030376029,56422.2,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.2 ± 0.07,17.02 ± 0.08,16.5 ± 0.11,16.03 ± 0.07,15.96 ± 0.05,15.94 ± 0.07,(0.44 ± 0.03) × 10⁻¹¹,(0.48 ± 0.03) × 10⁻¹¹,(0.54 ± 0.05) × 10⁻¹¹,(0.45 ± 0.03) × 10⁻¹¹,(0.5 ± 0.02) × 10⁻¹¹,(0.52 ± 0.04) × 10⁻¹¹
1ES 1218+304,00040578004,56589.23,185.34142,30.17697,12 21 21.9408,30 10 37.092,-,-,-,-,16.0 ± 0.04,-,-,-,-,-,(0.48 ± 0.02) × 10⁻¹¹,-
1ES 1218+304,00030376031,56695.44,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.03 ± 0.05,16.87 ± 0.06,16.5 ± 0.09,15.86 ± 0.05,15.65 ± 0.04,15.59 ± 0.05,(0.52 ± 0.03) × 10⁻¹¹,(0.55 ± 0.03) × 10⁻¹¹,(0.54 ± 0.04) × 10⁻¹¹,(0.53 ± 0.02) × 10⁻¹¹,(0.66 ± 0.02) × 10⁻¹¹,(0.72 ± 0.03) × 10⁻¹¹
1ES 1218+304,00030376032,56714.45,185.34142,30.17697,12 21 21.9408,30 10 37.092,15.98 ± 0.05,16.85 ± 0.05,16.48 ± 0.08,15.83 ± 0.05,15.72 ± 0.04,15.79 ± 0.05,(0.54 ± 0.03) × 10⁻¹¹,(0.56 ± 0.03) × 10⁻¹¹,(0.55 ± 0.04) × 10⁻¹¹,(0.55 ± 0.02) × 10⁻¹¹,(0.62 ± 0.02) × 10⁻¹¹,(0.6 ± 0.03) × 10⁻¹¹
1ES 1218+304,00030376033,56718.4,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.05 ± 0.05,17.0 ± 0.06,16.52 ± 0.08,15.87 ± 0.05,15.81 ± 0.04,15.79 ± 0.08,(0.51 ± 0.02) × 10⁻¹¹,(0.49 ± 0.03) × 10⁻¹¹,(0.53 ± 0.04) × 10⁻¹¹,(0.52 ± 0.02) × 10⁻¹¹,(0.57 ± 0.02) × 10⁻¹¹,(0.6 ± 0.04) × 10⁻¹¹
1ES 1218+304,00030376034,56769.26,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.06 ± 0.05,17.02 ± 0.06,16.67 ± 0.09,15.92 ± 0.05,15.88 ± 0.04,15.86 ± 0.06,(0.5 ± 0.02) × 10⁻¹¹,(0.48 ± 0.03) × 10⁻¹¹,(0.46 ± 0.04) × 10⁻¹¹,(0.5 ± 0.02) × 10⁻¹¹,(0.53 ± 0.02) × 10⁻¹¹,(0.56 ± 0.03) × 10⁻¹¹
1ES 1218+304,00030376035,56773.19,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.09 ± 0.06,16.94 ± 0.06,16.61 ± 0.09,15.85 ± 0.05,15.86 ± 0.04,15.85 ± 0.06,(0.49 ± 0.03) × 10⁻¹¹,(0.52 ± 0.03) × 10⁻¹¹,(0.49 ± 0.04) × 10⁻¹¹,(0.53 ± 0.03) × 10⁻¹¹,(0.54 ± 0.02) × 10⁻¹¹,(0.57 ± 0.03) × 10⁻¹¹
1ES 1218+304,00030376036,56777.19,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.16 ± 0.05,17.17 ± 0.06,16.77 ± 0.09,16.14 ± 0.05,16.02 ± 0.04,15.83 ± 0.05,(0.46 ± 0.02) × 10⁻¹¹,(0.41 ± 0.02) × 10⁻¹¹,(0.42 ± 0.04) × 10⁻¹¹,(0.41 ± 0.02) × 10⁻¹¹,(0.47 ± 0.02) × 10⁻¹¹,(0.57 ± 0.03) × 10⁻¹¹
1ES 1218+304,00030376037,56799.25,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.04 ± 0.06,17.06 ± 0.06,16.54 ± 0.09,16.12 ± 0.06,15.97 ± 0.04,15.95 ± 0.06,(0.51 ± 0.03) × 10⁻¹¹,(0.46 ± 0.03) × 10⁻¹¹,(0.52 ± 0.04) × 10⁻¹¹,(0.42 ± 0.02) × 10⁻¹¹,(0.49 ± 0.02) × 10⁻¹¹,(0.52 ± 0.03) × 10⁻¹¹
1ES 1218+304,00030376038,56802.19,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.3 ± 0.06,17.05 ± 0.06,16.61 ± 0.09,16.01 ± 0.05,16.05 ± 0.04,15.91 ± 0.05,(0.4 ± 0.02) × 10⁻¹¹,(0.47 ± 0.03) × 10⁻¹¹,(0.49 ± 0.04) × 10⁻¹¹,(0.46 ± 0.02) × 10⁻¹¹,(0.46 ± 0.02) × 10⁻¹¹,(0.53 ± 0.03) × 10⁻¹¹
1ES 1218+304,00030376039,56806.19,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.34 ± 0.06,17.19 ± 0.06,16.48 ± 0.08,16.02 ± 0.05,16.01 ± 0.04,15.88 ± 0.06,(0.39 ± 0.02) × 10⁻¹¹,(0.41 ± 0.02) × 10⁻¹¹,(0.56 ± 0.04) × 10⁻¹¹,(0.46 ± 0.02) × 10⁻¹¹,(0.47 ± 0.02) × 10⁻¹¹,(0.55 ± 0.03) × 10⁻¹¹
1ES 1218+304,00040578005,56954.62,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.3 ± 0.07,17.21 ± 0.09,16.51 ± 0.11,16.03 ± 0.06,16.06 ± 0.05,15.95 ± 0.06,(0.4 ± 0.03) × 10⁻¹¹,(0.4 ± 0.03) × 10⁻¹¹,(0.54 ± 0.06) × 10⁻¹¹,(0.45 ± 0.03) × 10⁻¹¹,(0.45 ± 0.02) × 10⁻¹¹,(0.51 ± 0.03) × 10⁻¹¹
1ES 1218+304,00030376040,57040.42,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.29 ± 0.06,17.09 ± 0.06,16.94 ± 0.11,16.12 ± 0.06,16.06 ± 0.04,16.0 ± 0.06,(0.41 ± 0.02) × 10⁻¹¹,(0.45 ± 0.03) × 10⁻¹¹,(0.36 ± 0.04) × 10⁻¹¹,(0.42 ± 0.02) × 10⁻¹¹,(0.45 ± 0.02) × 10⁻¹¹,(0.49 ± 0.03) × 10⁻¹¹
1ES 1218+304,00030376041,57043.43,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.25 ± 0.06,17.22 ± 0.07,16.58 ± 0.09,16.12 ± 0.06,16.03 ± 0.04,16.1 ± 0.06,(0.42 ± 0.02) × 10⁻¹¹,(0.4 ± 0.02) × 10⁻¹¹,(0.51 ± 0.04) × 10⁻¹¹,(0.42 ± 0.02) × 10⁻¹¹,(0.47 ± 0.02) × 10⁻¹¹,(0.45 ± 0.02) × 10⁻¹¹
1ES 1218+304,00030376042,57067.38,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.33 ± 0.06,17.27 ± 0.07,16.69 ± 0.09,16.16 ± 0.06,16.09 ± 0.04,16.07 ± 0.17,(0.39 ± 0.02) × 10⁻¹¹,(0.38 ± 0.02) × 10⁻¹¹,(0.45 ± 0.04) × 10⁻¹¹,(0.4 ± 0.02) × 10⁻¹¹,(0.44 ± 0.02) × 10⁻¹¹,(0.46 ± 0.07) × 10⁻¹¹
1ES 1218+304,00030376043,57071.37,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.42 ± 0.06,17.27 ± 0.07,16.75 ± 0.1,16.14 ± 0.06,16.17 ± 0.04,16.06 ± 0.06,(0.36 ± 0.02) × 10⁻¹¹,(0.38 ± 0.02) × 10⁻¹¹,(0.43 ± 0.04) × 10⁻¹¹,(0.41 ± 0.02) × 10⁻¹¹,(0.41 ± 0.02) × 10⁻¹¹,(0.47 ± 0.03) × 10⁻¹¹
1ES 1218+304,00030376044,57075.43,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.32 ± 0.07,17.13 ± 0.07,16.56 ± 0.1,16.04 ± 0.06,15.99 ± 0.05,15.89 ± 0.06,(0.4 ± 0.03) × 10⁻¹¹,(0.43 ± 0.03) × 10⁻¹¹,(0.51 ± 0.05) × 10⁻¹¹,(0.45 ± 0.03) × 10⁻¹¹,(0.48 ± 0.02) × 10⁻¹¹,(0.54 ± 0.03) × 10⁻¹¹
1ES 1218+304,00030376045,57079.42,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.2 ± 0.06,17.03 ± 0.06,16.57 ± 0.09,16.1 ± 0.06,15.95 ± 0.04,15.89 ± 0.06,(0.44 ± 0.02) × 10⁻¹¹,(0.47 ± 0.03) × 10⁻¹¹,(0.51 ± 0.04) × 10⁻¹¹,(0.43 ± 0.02) × 10⁻¹¹,(0.5 ± 0.02) × 10⁻¹¹,(0.54 ± 0.03) × 10⁻¹¹
1ES 1218+304,00030376046,57095.28,185.34142,30.17697,12 21 21.9408,30 10 37.092,-,-,-,15.8 ± 0.06,-,-,-,-,-,(0.56 ± 0.03) × 10⁻¹¹,-,-
