Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
3C 120,00037594042,56934.24,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.9 ± 0.04,-,14.4 ± 0.05,14.09 ± 0.04,14.44 ± 0.03,14.63 ± 0.05,(1.29 ± 0.05) × 10⁻¹⁰,-,(0.81 ± 0.04) × 10⁻¹⁰,(1.45 ± 0.05) × 10⁻¹⁰,(1.6 ± 0.05) × 10⁻¹⁰,(1.8 ± 0.08) × 10⁻¹⁰
3C 120,00037594048,56937.75,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.9 ± 0.03,-,14.47 ± 0.04,14.12 ± 0.03,14.46 ± 0.03,14.63 ± 0.04,(1.29 ± 0.04) × 10⁻¹⁰,-,(0.75 ± 0.03) × 10⁻¹⁰,(1.41 ± 0.04) × 10⁻¹⁰,(1.57 ± 0.04) × 10⁻¹⁰,(1.8 ± 0.06) × 10⁻¹⁰
3C 120,00037594049,56938.51,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.9 ± 0.03,-,14.44 ± 0.03,14.15 ± 0.03,14.43 ± 0.03,14.67 ± 0.03,(1.29 ± 0.03) × 10⁻¹⁰,-,(0.78 ± 0.02) × 10⁻¹⁰,(1.37 ± 0.03) × 10⁻¹⁰,(1.61 ± 0.04) × 10⁻¹⁰,(1.74 ± 0.05) × 10⁻¹⁰
3C 120,00092352001,57484.64,68.29623,5.35434,4 33 11.0952,5 21 15.624,14.18 ± 0.03,-,14.76 ± 0.04,14.48 ± 0.03,14.94 ± 0.03,15.11 ± 0.04,(0.99 ± 0.03) × 10⁻¹⁰,-,(0.58 ± 0.02) × 10⁻¹⁰,(1.0 ± 0.03) × 10⁻¹⁰,(1.01 ± 0.03) × 10⁻¹⁰,(1.16 ± 0.04) × 10⁻¹⁰
3C 120,00092352002,57485.5,68.29623,5.35434,4 33 11.0952,5 21 15.624,14.28 ± 0.05,-,14.76 ± 0.06,14.46 ± 0.04,14.87 ± 0.04,15.05 ± 0.05,(0.91 ± 0.04) × 10⁻¹⁰,-,(0.58 ± 0.03) × 10⁻¹⁰,(1.03 ± 0.04) × 10⁻¹⁰,(1.08 ± 0.04) × 10⁻¹⁰,(1.22 ± 0.06) × 10⁻¹⁰
3C 120,00092352003,57486.63,68.29623,5.35434,4 33 11.0952,5 21 15.624,14.19 ± 0.04,-,14.64 ± 0.09,14.47 ± 0.07,14.89 ± 0.06,15.25 ± 0.09,(0.98 ± 0.04) × 10⁻¹⁰,-,(0.65 ± 0.05) × 10⁻¹⁰,(1.01 ± 0.06) × 10⁻¹⁰,(1.05 ± 0.06) × 10⁻¹⁰,(1.01 ± 0.09) × 10⁻¹⁰
3C 120,00092352004,57583.54,68.29623,5.35434,4 33 11.0952,5 21 15.624,14.33 ± 0.04,-,14.73 ± 0.05,14.61 ± 0.04,15.05 ± 0.04,15.24 ± 0.05,(0.87 ± 0.03) × 10⁻¹⁰,-,(0.59 ± 0.03) × 10⁻¹⁰,(0.89 ± 0.03) × 10⁻¹⁰,(0.91 ± 0.03) × 10⁻¹⁰,(1.03 ± 0.04) × 10⁻¹⁰
3C 120,00092352005,57585.36,68.29623,5.35434,4 33 11.0952,5 21 15.624,14.4 ± 0.04,-,14.77 ± 0.04,14.67 ± 0.03,15.11 ± 0.03,15.26 ± 0.04,(0.81 ± 0.03) × 10⁻¹⁰,-,(0.58 ± 0.02) × 10⁻¹⁰,(0.84 ± 0.03) × 10⁻¹⁰,(0.86 ± 0.02) × 10⁻¹⁰,(1.01 ± 0.04) × 10⁻¹⁰
3C 120,00092352006,57587.76,68.29623,5.35434,4 33 11.0952,5 21 15.624,14.42 ± 0.03,-,14.84 ± 0.04,14.58 ± 0.03,15.07 ± 0.03,15.24 ± 0.04,(0.8 ± 0.02) × 10⁻¹⁰,-,(0.54 ± 0.02) × 10⁻¹⁰,(0.92 ± 0.03) × 10⁻¹⁰,(0.89 ± 0.03) × 10⁻¹⁰,(1.03 ± 0.04) × 10⁻¹⁰
3C 120,00092352007,57589.61,68.29623,5.35434,4 33 11.0952,5 21 15.624,14.49 ± 0.04,-,14.83 ± 0.04,14.7 ± 0.03,15.32 ± 0.03,15.37 ± 0.04,(0.75 ± 0.03) × 10⁻¹⁰,-,(0.54 ± 0.02) × 10⁻¹⁰,(0.82 ± 0.03) × 10⁻¹⁰,(0.71 ± 0.02) × 10⁻¹⁰,(0.91 ± 0.04) × 10⁻¹⁰
3C 120,00092352008,57591.07,68.29623,5.35434,4 33 11.0952,5 21 15.624,14.37 ± 0.03,-,14.78 ± 0.04,14.62 ± 0.03,15.06 ± 0.03,15.2 ± 0.04,(0.84 ± 0.02) × 10⁻¹⁰,-,(0.57 ± 0.02) × 10⁻¹⁰,(0.89 ± 0.03) × 10⁻¹⁰,(0.9 ± 0.03) × 10⁻¹⁰,(1.06 ± 0.04) × 10⁻¹⁰
3C 120,00092352009,57594.13,68.29623,5.35434,4 33 11.0952,5 21 15.624,14.43 ± 0.03,-,14.78 ± 0.04,14.65 ± 0.03,15.1 ± 0.03,15.27 ± 0.04,(0.79 ± 0.02) × 10⁻¹⁰,-,(0.57 ± 0.02) × 10⁻¹⁰,(0.86 ± 0.03) × 10⁻¹⁰,(0.87 ± 0.02) × 10⁻¹⁰,(1.0 ± 0.04) × 10⁻¹⁰
3C 120,00092352010,57596.29,68.29623,5.35434,4 33 11.0952,5 21 15.624,14.39 ± 0.04,-,14.78 ± 0.06,14.68 ± 0.04,15.19 ± 0.04,15.28 ± 0.06,(0.82 ± 0.03) × 10⁻¹⁰,-,(0.57 ± 0.03) × 10⁻¹⁰,(0.84 ± 0.03) × 10⁻¹⁰,(0.8 ± 0.03) × 10⁻¹⁰,(0.99 ± 0.05) × 10⁻¹⁰
3C 120,00092352011,57599.85,68.29623,5.35434,4 33 11.0952,5 21 15.624,14.39 ± 0.08,-,14.83 ± 0.04,14.63 ± 0.03,15.02 ± 0.03,15.23 ± 0.04,(0.82 ± 0.06) × 10⁻¹⁰,-,(0.54 ± 0.02) × 10⁻¹⁰,(0.88 ± 0.03) × 10⁻¹⁰,(0.94 ± 0.03) × 10⁻¹⁰,(1.04 ± 0.04) × 10⁻¹⁰
3C 120,00092352012,57601.9,68.29623,5.35434,4 33 11.0952,5 21 15.624,-,-,-,-,19.78 ± 2.28,-,-,-,-,-,(1.17 ± 2.45) × 10⁻¹²,-
