Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
1ES 1959+650,00035025067,55721.11,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.86 ± 0.04,15.54 ± 0.03,15.04 ± 0.05,15.0 ± 0.04,15.24 ± 0.03,15.21 ± 0.04,(3.02 ± 0.1) × 10⁻¹¹,(0.33 ± 0.01) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻¹⁰,(2.93 ± 0.1) × 10⁻¹¹,(2.99 ± 0.09) × 10⁻¹¹,(0.37 ± 0.01) × 10⁻¹⁰
1ES 1959+650,00035025068,55728.59,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.91 ± 0.04,15.65 ± 0.03,15.07 ± 0.04,15.12 ± 0.04,15.36 ± 0.03,15.38 ± 0.04,(2.87 ± 0.1) × 10⁻¹¹,(2.95 ± 0.09) × 10⁻¹¹,(3.08 ± 0.13) × 10⁻¹¹,(2.63 ± 0.09) × 10⁻¹¹,(2.67 ± 0.08) × 10⁻¹¹,(3.13 ± 0.12) × 10⁻¹¹
1ES 1959+650,00035025069,55735.88,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.97 ± 0.04,15.64 ± 0.03,15.08 ± 0.04,15.13 ± 0.04,15.36 ± 0.03,15.41 ± 0.04,(2.72 ± 0.09) × 10⁻¹¹,(2.98 ± 0.09) × 10⁻¹¹,(3.06 ± 0.12) × 10⁻¹¹,(2.59 ± 0.09) × 10⁻¹¹,(2.66 ± 0.08) × 10⁻¹¹,(3.06 ± 0.12) × 10⁻¹¹
1ES 1959+650,00035025070,55742.42,299.99938,65.14851,19 59 59.8512,65 08 54.636,-,-,-,15.25 ± 0.06,-,-,-,-,-,(2.33 ± 0.14) × 10⁻¹¹,-,-
1ES 1959+650,00035025071,55749.71,299.99938,65.14851,19 59 59.8512,65 08 54.636,15.01 ± 0.04,15.7 ± 0.04,15.11 ± 0.04,15.21 ± 0.04,15.42 ± 0.03,15.42 ± 0.04,(2.62 ± 0.09) × 10⁻¹¹,(2.83 ± 0.09) × 10⁻¹¹,(2.98 ± 0.12) × 10⁻¹¹,(2.41 ± 0.09) × 10⁻¹¹,(2.53 ± 0.08) × 10⁻¹¹,(3.01 ± 0.12) × 10⁻¹¹
1ES 1959+650,00035025072,55763.45,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.73 ± 0.03,15.48 ± 0.03,14.97 ± 0.04,14.92 ± 0.03,15.13 ± 0.03,15.2 ± 0.04,(0.34 ± 0.01) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(3.16 ± 0.1) × 10⁻¹¹,(0.33 ± 0.01) × 10⁻¹⁰,(0.37 ± 0.01) × 10⁻¹⁰
1ES 1959+650,00035025074,55814.32,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.65 ± 0.03,15.3 ± 0.03,14.79 ± 0.04,14.73 ± 0.03,14.98 ± 0.03,15.01 ± 0.04,(0.37 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.02) × 10⁻¹⁰,(0.37 ± 0.01) × 10⁻¹⁰,(0.38 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025075,56036.52,299.99938,65.14851,19 59 59.8512,65 08 54.636,13.71 ± 0.02,-,-,-,-,-,(0.87 ± 0.02) × 10⁻¹⁰,-,-,-,-,-
1ES 1959+650,00035025076,56037.73,299.99938,65.14851,19 59 59.8512,65 08 54.636,13.69 ± 0.03,14.57 ± 0.03,14.1 ± 0.03,13.87 ± 0.03,14.0 ± 0.02,14.02 ± 0.03,(0.89 ± 0.02) × 10⁻¹⁰,(0.8 ± 0.02) × 10⁻¹⁰,(0.75 ± 0.02) × 10⁻¹⁰,(0.83 ± 0.02) × 10⁻¹⁰,(0.93 ± 0.02) × 10⁻¹⁰,(1.09 ± 0.03) × 10⁻¹⁰
1ES 1959+650,00035025077,56051.43,299.99938,65.14851,19 59 59.8512,65 08 54.636,13.73 ± 0.03,14.56 ± 0.03,14.11 ± 0.03,13.92 ± 0.03,14.09 ± 0.03,14.08 ± 0.03,(0.85 ± 0.02) × 10⁻¹⁰,(0.81 ± 0.02) × 10⁻¹⁰,(0.75 ± 0.02) × 10⁻¹⁰,(0.79 ± 0.02) × 10⁻¹⁰,(0.86 ± 0.02) × 10⁻¹⁰,(1.04 ± 0.03) × 10⁻¹⁰
1ES 1959+650,00035025078,56064.38,299.99938,65.14851,19 59 59.8512,65 08 54.636,13.92 ± 0.03,14.75 ± 0.03,14.32 ± 0.04,14.1 ± 0.03,14.25 ± 0.03,14.26 ± 0.03,(0.72 ± 0.02) × 10⁻¹⁰,(0.67 ± 0.02) × 10⁻¹⁰,(0.61 ± 0.02) × 10⁻¹⁰,(0.67 ± 0.02) × 10⁻¹⁰,(0.74 ± 0.02) × 10⁻¹⁰,(0.88 ± 0.03) × 10⁻¹⁰
1ES 1959+650,00035025079,56067.39,299.99938,65.14851,19 59 59.8512,65 08 54.636,13.95 ± 0.03,14.75 ± 0.03,14.24 ± 0.04,14.08 ± 0.03,14.3 ± 0.03,14.32 ± 0.04,(0.7 ± 0.02) × 10⁻¹⁰,(0.68 ± 0.02) × 10⁻¹⁰,(0.66 ± 0.02) × 10⁻¹⁰,(0.68 ± 0.02) × 10⁻¹⁰,(0.71 ± 0.02) × 10⁻¹⁰,(0.83 ± 0.03) × 10⁻¹⁰
1ES 1959+650,00035025080,56074.73,299.99938,65.14851,19 59 59.8512,65 08 54.636,-,-,-,-,-,14.5 ± 0.03,-,-,-,-,-,(0.7 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025081,56075.46,299.99938,65.14851,19 59 59.8512,65 08 54.636,-,-,-,14.28 ± 0.02,-,-,-,-,-,(0.57 ± 0.01) × 10⁻¹⁰,-,-
1ES 1959+650,00035025082,56076.7,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.06 ± 0.02,-,-,-,-,-,(0.63 ± 0.01) × 10⁻¹⁰,-,-,-,-,-
1ES 1959+650,00035025083,56078.44,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.02 ± 0.03,14.85 ± 0.03,14.37 ± 0.04,14.19 ± 0.03,14.39 ± 0.03,14.39 ± 0.03,(0.65 ± 0.02) × 10⁻¹⁰,(0.62 ± 0.02) × 10⁻¹⁰,(0.59 ± 0.02) × 10⁻¹⁰,(0.62 ± 0.02) × 10⁻¹⁰,(0.65 ± 0.02) × 10⁻¹⁰,(0.78 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025084,56079.64,299.99938,65.14851,19 59 59.8512,65 08 54.636,13.99 ± 0.03,14.84 ± 0.03,14.33 ± 0.04,14.15 ± 0.03,14.37 ± 0.03,14.41 ± 0.03,(0.67 ± 0.02) × 10⁻¹⁰,(0.62 ± 0.02) × 10⁻¹⁰,(0.61 ± 0.02) × 10⁻¹⁰,(0.64 ± 0.02) × 10⁻¹⁰,(0.66 ± 0.02) × 10⁻¹⁰,(0.76 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025085,56094.39,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.14 ± 0.03,14.9 ± 0.03,14.46 ± 0.04,14.28 ± 0.03,14.49 ± 0.03,14.49 ± 0.03,(0.58 ± 0.02) × 10⁻¹⁰,(0.59 ± 0.02) × 10⁻¹⁰,(0.54 ± 0.02) × 10⁻¹⁰,(0.57 ± 0.02) × 10⁻¹⁰,(0.59 ± 0.02) × 10⁻¹⁰,(0.71 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025086,56107.36,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.53 ± 0.03,15.33 ± 0.03,14.81 ± 0.04,14.72 ± 0.03,14.88 ± 0.03,14.94 ± 0.04,(0.41 ± 0.01) × 10⁻¹⁰,(0.39 ± 0.01) × 10⁻¹⁰,(0.39 ± 0.01) × 10⁻¹⁰,(0.38 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025087,56128.36,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.22 ± 0.04,15.02 ± 0.04,14.61 ± 0.05,14.48 ± 0.04,14.65 ± 0.03,14.6 ± 0.05,(0.54 ± 0.02) × 10⁻¹⁰,(0.52 ± 0.02) × 10⁻¹⁰,(0.47 ± 0.02) × 10⁻¹⁰,(0.47 ± 0.02) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰,(0.64 ± 0.03) × 10⁻¹⁰
1ES 1959+650,00035025088,56135.1,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.19 ± 0.03,14.98 ± 0.03,14.49 ± 0.04,14.36 ± 0.03,14.6 ± 0.03,14.61 ± 0.04,(0.56 ± 0.02) × 10⁻¹⁰,(0.55 ± 0.01) × 10⁻¹⁰,(0.52 ± 0.02) × 10⁻¹⁰,(0.53 ± 0.01) × 10⁻¹⁰,(0.54 ± 0.01) × 10⁻¹⁰,(0.64 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025089,56179.94,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.58 ± 0.03,15.31 ± 0.03,14.76 ± 0.04,14.73 ± 0.04,14.91 ± 0.03,14.88 ± 0.04,(0.39 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.02) × 10⁻¹⁰,(0.37 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.01) × 10⁻¹⁰,(0.49 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025091,56196.38,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.65 ± 0.04,15.34 ± 0.03,14.8 ± 0.04,14.81 ± 0.04,14.96 ± 0.03,15.0 ± 0.04,(0.37 ± 0.01) × 10⁻¹⁰,(0.39 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.02) × 10⁻¹⁰,(0.35 ± 0.01) × 10⁻¹⁰,(0.39 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025092,56420.49,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.99 ± 0.04,15.64 ± 0.03,15.14 ± 0.04,15.12 ± 0.04,15.3 ± 0.03,15.3 ± 0.04,(2.67 ± 0.09) × 10⁻¹¹,(2.97 ± 0.09) × 10⁻¹¹,(2.88 ± 0.12) × 10⁻¹¹,(2.61 ± 0.09) × 10⁻¹¹,(2.82 ± 0.09) × 10⁻¹¹,(0.34 ± 0.01) × 10⁻¹⁰
1ES 1959+650,00035025094,56440.91,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.89 ± 0.05,15.56 ± 0.04,14.95 ± 0.06,14.97 ± 0.05,15.17 ± 0.04,15.17 ± 0.05,(2.93 ± 0.12) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰,(0.34 ± 0.02) × 10⁻¹⁰,(3.0 ± 0.13) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰,(0.38 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025095,56443.58,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.87 ± 0.05,15.55 ± 0.05,15.05 ± 0.06,15.1 ± 0.05,15.26 ± 0.04,15.3 ± 0.05,(3.0 ± 0.13) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰,(3.13 ± 0.18) × 10⁻¹¹,(2.67 ± 0.13) × 10⁻¹¹,(2.94 ± 0.12) × 10⁻¹¹,(0.34 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025096,56449.89,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.83 ± 0.04,-,-,15.07 ± 0.04,-,-,(3.1 ± 0.1) × 10⁻¹¹,-,-,(2.74 ± 0.1) × 10⁻¹¹,-,-
1ES 1959+650,00035025097,56461.37,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.74 ± 0.03,15.55 ± 0.03,14.97 ± 0.04,14.91 ± 0.04,15.09 ± 0.03,15.17 ± 0.04,(0.34 ± 0.01) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(0.38 ± 0.01) × 10⁻¹⁰
1ES 1959+650,00035025098,56472.44,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.9 ± 0.04,15.6 ± 0.03,15.0 ± 0.04,15.0 ± 0.04,15.22 ± 0.03,15.19 ± 0.04,(2.92 ± 0.1) × 10⁻¹¹,(3.09 ± 0.1) × 10⁻¹¹,(0.33 ± 0.01) × 10⁻¹⁰,(2.92 ± 0.1) × 10⁻¹¹,(3.05 ± 0.09) × 10⁻¹¹,(0.37 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025099,56476.37,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.8 ± 0.04,15.6 ± 0.04,15.01 ± 0.04,14.98 ± 0.04,15.16 ± 0.03,15.23 ± 0.05,(0.32 ± 0.01) × 10⁻¹⁰,(3.09 ± 0.1) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰,(2.97 ± 0.1) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰
1ES 1959+650,00035025100,56478.84,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.68 ± 0.04,15.49 ± 0.04,14.91 ± 0.05,14.89 ± 0.04,15.02 ± 0.04,15.09 ± 0.05,(0.36 ± 0.01) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(0.36 ± 0.02) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻¹⁰,(0.37 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025101,56479.31,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.66 ± 0.03,15.45 ± 0.03,14.94 ± 0.04,14.83 ± 0.04,14.98 ± 0.03,15.05 ± 0.04,(0.36 ± 0.01) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰,(0.35 ± 0.01) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(0.38 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025102,56492.55,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.47 ± 0.03,15.22 ± 0.03,14.71 ± 0.04,14.61 ± 0.03,14.77 ± 0.03,14.81 ± 0.04,(0.43 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.02) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰,(0.53 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025103,56499.63,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.51 ± 0.03,15.3 ± 0.03,14.78 ± 0.04,14.66 ± 0.03,14.95 ± 0.03,14.93 ± 0.04,(0.42 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.01) × 10⁻¹⁰,(0.39 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025104,56544.42,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.25 ± 0.04,15.05 ± 0.04,14.56 ± 0.05,14.39 ± 0.04,14.58 ± 0.04,14.6 ± 0.04,(0.53 ± 0.02) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰,(0.49 ± 0.02) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰,(0.55 ± 0.02) × 10⁻¹⁰,(0.64 ± 0.03) × 10⁻¹⁰
1ES 1959+650,00035025105,56549.69,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.22 ± 0.03,15.0 ± 0.03,14.53 ± 0.04,14.39 ± 0.03,14.51 ± 0.03,14.55 ± 0.03,(0.54 ± 0.02) × 10⁻¹⁰,(0.54 ± 0.01) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰,(0.51 ± 0.01) × 10⁻¹⁰,(0.59 ± 0.01) × 10⁻¹⁰,(0.67 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025106,56556.22,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.38 ± 0.03,15.11 ± 0.03,14.58 ± 0.04,14.63 ± 0.03,14.94 ± 0.03,14.92 ± 0.04,(0.47 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.02) × 10⁻¹⁰,(0.41 ± 0.01) × 10⁻¹⁰,(0.39 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025107,56563.69,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.21 ± 0.03,14.97 ± 0.03,14.57 ± 0.04,14.32 ± 0.03,14.52 ± 0.03,14.57 ± 0.03,(0.55 ± 0.02) × 10⁻¹⁰,(0.55 ± 0.01) × 10⁻¹⁰,(0.49 ± 0.02) × 10⁻¹⁰,(0.55 ± 0.02) × 10⁻¹⁰,(0.58 ± 0.01) × 10⁻¹⁰,(0.66 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025108,56572.1,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.41 ± 0.03,15.17 ± 0.03,14.64 ± 0.04,14.65 ± 0.03,14.99 ± 0.03,14.91 ± 0.04,(0.46 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.02) × 10⁻¹⁰,(0.4 ± 0.01) × 10⁻¹⁰,(0.37 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025109,56779.29,299.99938,65.14851,19 59 59.8512,65 08 54.636,15.07 ± 0.05,15.84 ± 0.05,15.2 ± 0.06,15.28 ± 0.05,15.58 ± 0.04,15.52 ± 0.06,(2.49 ± 0.1) × 10⁻¹¹,(2.47 ± 0.1) × 10⁻¹¹,(2.75 ± 0.15) × 10⁻¹¹,(2.25 ± 0.1) × 10⁻¹¹,(2.19 ± 0.09) × 10⁻¹¹,(2.76 ± 0.14) × 10⁻¹¹
1ES 1959+650,00035025110,56786.88,299.99938,65.14851,19 59 59.8512,65 08 54.636,15.08 ± 0.04,15.76 ± 0.04,15.21 ± 0.06,15.25 ± 0.04,15.44 ± 0.04,-,(2.47 ± 0.09) × 10⁻¹¹,(2.66 ± 0.09) × 10⁻¹¹,(2.71 ± 0.15) × 10⁻¹¹,(2.31 ± 0.09) × 10⁻¹¹,(2.49 ± 0.08) × 10⁻¹¹,-
1ES 1959+650,00035025111,56793.73,299.99938,65.14851,19 59 59.8512,65 08 54.636,15.0 ± 0.04,15.78 ± 0.04,15.24 ± 0.05,15.24 ± 0.05,15.36 ± 0.04,15.39 ± 0.05,(2.66 ± 0.1) × 10⁻¹¹,(2.62 ± 0.1) × 10⁻¹¹,(2.65 ± 0.13) × 10⁻¹¹,(2.34 ± 0.1) × 10⁻¹¹,(2.66 ± 0.09) × 10⁻¹¹,(3.1 ± 0.14) × 10⁻¹¹
1ES 1959+650,00035025112,56807.95,299.99938,65.14851,19 59 59.8512,65 08 54.636,15.02 ± 0.04,15.8 ± 0.04,15.17 ± 0.05,15.22 ± 0.04,15.39 ± 0.04,15.48 ± 0.05,(2.61 ± 0.09) × 10⁻¹¹,(2.57 ± 0.09) × 10⁻¹¹,(2.8 ± 0.12) × 10⁻¹¹,(2.4 ± 0.09) × 10⁻¹¹,(2.61 ± 0.08) × 10⁻¹¹,(2.86 ± 0.12) × 10⁻¹¹
1ES 1959+650,00035025113,56814.45,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.89 ± 0.05,15.68 ± 0.05,14.96 ± 0.06,15.12 ± 0.05,15.17 ± 0.04,15.3 ± 0.06,(2.95 ± 0.13) × 10⁻¹¹,(2.88 ± 0.13) × 10⁻¹¹,(0.34 ± 0.02) × 10⁻¹⁰,(2.62 ± 0.13) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰,(0.34 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025114,56821.14,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.97 ± 0.04,15.73 ± 0.04,15.2 ± 0.05,15.22 ± 0.04,15.33 ± 0.03,15.41 ± 0.05,(2.74 ± 0.09) × 10⁻¹¹,(2.74 ± 0.09) × 10⁻¹¹,(2.73 ± 0.12) × 10⁻¹¹,(2.38 ± 0.09) × 10⁻¹¹,(2.74 ± 0.09) × 10⁻¹¹,(3.04 ± 0.13) × 10⁻¹¹
1ES 1959+650,00035025116,56842.19,299.99938,65.14851,19 59 59.8512,65 08 54.636,15.02 ± 0.04,15.73 ± 0.04,15.17 ± 0.05,15.22 ± 0.04,15.42 ± 0.04,15.35 ± 0.04,(2.61 ± 0.09) × 10⁻¹¹,(2.74 ± 0.09) × 10⁻¹¹,(2.81 ± 0.12) × 10⁻¹¹,(2.39 ± 0.09) × 10⁻¹¹,(2.52 ± 0.08) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰
1ES 1959+650,00035025117,56848.56,299.99938,65.14851,19 59 59.8512,65 08 54.636,15.09 ± 0.05,15.76 ± 0.05,15.29 ± 0.07,15.42 ± 0.06,15.58 ± 0.05,15.52 ± 0.06,(2.45 ± 0.11) × 10⁻¹¹,(2.67 ± 0.12) × 10⁻¹¹,(2.52 ± 0.15) × 10⁻¹¹,(1.98 ± 0.11) × 10⁻¹¹,(2.18 ± 0.1) × 10⁻¹¹,(2.76 ± 0.16) × 10⁻¹¹
1ES 1959+650,00035025118,56856.74,299.99938,65.14851,19 59 59.8512,65 08 54.636,15.13 ± 0.05,15.88 ± 0.05,15.26 ± 0.06,15.35 ± 0.05,15.62 ± 0.04,15.58 ± 0.06,(2.35 ± 0.1) × 10⁻¹¹,(2.39 ± 0.1) × 10⁻¹¹,(2.6 ± 0.14) × 10⁻¹¹,(2.12 ± 0.1) × 10⁻¹¹,(2.11 ± 0.09) × 10⁻¹¹,(2.6 ± 0.13) × 10⁻¹¹
1ES 1959+650,00035025119,56863.53,299.99938,65.14851,19 59 59.8512,65 08 54.636,15.02 ± 0.04,15.74 ± 0.04,15.18 ± 0.05,15.21 ± 0.04,15.4 ± 0.04,15.44 ± 0.05,(2.61 ± 0.1) × 10⁻¹¹,(2.7 ± 0.09) × 10⁻¹¹,(2.79 ± 0.13) × 10⁻¹¹,(2.42 ± 0.09) × 10⁻¹¹,(2.57 ± 0.09) × 10⁻¹¹,(2.95 ± 0.13) × 10⁻¹¹
1ES 1959+650,00035025120,56868.73,299.99938,65.14851,19 59 59.8512,65 08 54.636,15.09 ± 0.03,15.84 ± 0.03,15.24 ± 0.04,15.34 ± 0.04,15.51 ± 0.03,15.56 ± 0.04,(2.43 ± 0.08) × 10⁻¹¹,(2.46 ± 0.07) × 10⁻¹¹,(2.63 ± 0.1) × 10⁻¹¹,(2.13 ± 0.07) × 10⁻¹¹,(2.32 ± 0.07) × 10⁻¹¹,(2.64 ± 0.1) × 10⁻¹¹
1ES 1959+650,00035025121,56871.94,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.99 ± 0.04,15.71 ± 0.04,15.19 ± 0.05,15.28 ± 0.04,15.42 ± 0.03,15.38 ± 0.04,(2.67 ± 0.09) × 10⁻¹¹,(2.79 ± 0.09) × 10⁻¹¹,(2.75 ± 0.12) × 10⁻¹¹,(2.26 ± 0.08) × 10⁻¹¹,(2.52 ± 0.08) × 10⁻¹¹,(3.12 ± 0.13) × 10⁻¹¹
1ES 1959+650,00035025122,56874.19,299.99938,65.14851,19 59 59.8512,65 08 54.636,15.04 ± 0.03,15.78 ± 0.03,15.19 ± 0.04,15.27 ± 0.04,15.41 ± 0.03,15.41 ± 0.04,(2.55 ± 0.08) × 10⁻¹¹,(2.63 ± 0.08) × 10⁻¹¹,(2.76 ± 0.1) × 10⁻¹¹,(2.29 ± 0.08) × 10⁻¹¹,(2.56 ± 0.07) × 10⁻¹¹,(3.04 ± 0.11) × 10⁻¹¹
1ES 1959+650,00035025123,56877.86,299.99938,65.14851,19 59 59.8512,65 08 54.636,15.02 ± 0.03,15.7 ± 0.03,15.14 ± 0.04,15.23 ± 0.03,15.37 ± 0.03,15.4 ± 0.04,(2.61 ± 0.08) × 10⁻¹¹,(2.81 ± 0.08) × 10⁻¹¹,(2.88 ± 0.11) × 10⁻¹¹,(2.37 ± 0.08) × 10⁻¹¹,(2.65 ± 0.08) × 10⁻¹¹,(3.08 ± 0.11) × 10⁻¹¹
1ES 1959+650,00035025124,56880.39,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.91 ± 0.03,15.68 ± 0.03,15.16 ± 0.04,15.17 ± 0.03,15.52 ± 0.03,15.47 ± 0.04,(2.89 ± 0.09) × 10⁻¹¹,(2.88 ± 0.08) × 10⁻¹¹,(2.85 ± 0.11) × 10⁻¹¹,(2.5 ± 0.08) × 10⁻¹¹,(2.31 ± 0.07) × 10⁻¹¹,(2.89 ± 0.1) × 10⁻¹¹
1ES 1959+650,00035025125,56913.45,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.59 ± 0.03,15.35 ± 0.03,-,14.83 ± 0.04,14.96 ± 0.03,-,(0.39 ± 0.01) × 10⁻¹⁰,(0.39 ± 0.01) × 10⁻¹⁰,-,(0.34 ± 0.01) × 10⁻¹⁰,(0.39 ± 0.01) × 10⁻¹⁰,-
1ES 1959+650,00035025126,56917.14,299.99938,65.14851,19 59 59.8512,65 08 54.636,-,-,-,-,15.03 ± 0.03,-,-,-,-,-,(0.36 ± 0.01) × 10⁻¹⁰,-
1ES 1959+650,00035025127,56917.18,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.71 ± 0.04,15.46 ± 0.03,14.98 ± 0.04,14.8 ± 0.04,15.05 ± 0.03,15.05 ± 0.04,(0.35 ± 0.01) × 10⁻¹⁰,(0.35 ± 0.01) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(0.35 ± 0.01) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025128,56922.14,299.99938,65.14851,19 59 59.8512,65 08 54.636,-,-,-,-,-,15.04 ± 0.03,-,-,-,-,-,(0.43 ± 0.01) × 10⁻¹⁰
1ES 1959+650,00035025129,56922.25,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.67 ± 0.04,15.43 ± 0.04,14.88 ± 0.05,14.82 ± 0.04,14.97 ± 0.04,15.02 ± 0.05,(0.36 ± 0.01) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰,(0.37 ± 0.02) × 10⁻¹⁰,(0.35 ± 0.01) × 10⁻¹⁰,(0.38 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.02) × 10⁻¹⁰
