Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
3C 66A,00031271014,56919.31,35.66505,43.0355,2 22 39.612,43 02 07.8,14.54 ± 0.03,15.39 ± 0.03,14.98 ± 0.04,14.73 ± 0.04,14.95 ± 0.03,14.76 ± 0.04,(2.74 ± 0.09) × 10⁻¹¹,(2.71 ± 0.08) × 10⁻¹¹,(2.64 ± 0.11) × 10⁻¹¹,(2.21 ± 0.07) × 10⁻¹¹,(2.04 ± 0.06) × 10⁻¹¹,(2.66 ± 0.09) × 10⁻¹¹
3C 66A,00031271015,56924.31,35.66505,43.0355,2 22 39.612,43 02 07.8,14.6 ± 0.03,15.49 ± 0.03,15.01 ± 0.04,14.76 ± 0.04,14.97 ± 0.03,14.84 ± 0.04,(2.58 ± 0.08) × 10⁻¹¹,(2.48 ± 0.08) × 10⁻¹¹,(2.56 ± 0.11) × 10⁻¹¹,(2.14 ± 0.07) × 10⁻¹¹,(1.99 ± 0.06) × 10⁻¹¹,(2.46 ± 0.09) × 10⁻¹¹
3C 66A,00031271016,56929.3,35.66505,43.0355,2 22 39.612,43 02 07.8,14.68 ± 0.04,15.5 ± 0.03,15.1 ± 0.05,14.84 ± 0.04,15.04 ± 0.03,14.9 ± 0.03,(2.41 ± 0.08) × 10⁻¹¹,(2.46 ± 0.08) × 10⁻¹¹,(2.37 ± 0.1) × 10⁻¹¹,(2.0 ± 0.07) × 10⁻¹¹,(1.88 ± 0.06) × 10⁻¹¹,(2.33 ± 0.08) × 10⁻¹¹
3C 66A,00031271017,56934.43,35.66505,43.0355,2 22 39.612,43 02 07.8,14.66 ± 0.03,15.48 ± 0.03,15.01 ± 0.04,14.69 ± 0.03,15.03 ± 0.03,14.92 ± 0.04,(2.44 ± 0.08) × 10⁻¹¹,(2.5 ± 0.08) × 10⁻¹¹,(2.56 ± 0.1) × 10⁻¹¹,(2.29 ± 0.07) × 10⁻¹¹,(1.89 ± 0.05) × 10⁻¹¹,(2.3 ± 0.08) × 10⁻¹¹
3C 66A,00031271018,56950.29,35.66505,43.0355,2 22 39.612,43 02 07.8,14.52 ± 0.03,15.31 ± 0.03,14.95 ± 0.04,14.65 ± 0.03,14.88 ± 0.03,14.73 ± 0.04,(2.79 ± 0.09) × 10⁻¹¹,(2.93 ± 0.09) × 10⁻¹¹,(2.72 ± 0.11) × 10⁻¹¹,(2.39 ± 0.07) × 10⁻¹¹,(2.17 ± 0.06) × 10⁻¹¹,(2.72 ± 0.09) × 10⁻¹¹
3C 66A,00031271019,56955.29,35.66505,43.0355,2 22 39.612,43 02 07.8,14.54 ± 0.03,15.3 ± 0.03,14.99 ± 0.04,14.65 ± 0.03,14.89 ± 0.03,14.82 ± 0.04,(2.72 ± 0.08) × 10⁻¹¹,(2.96 ± 0.09) × 10⁻¹¹,(2.61 ± 0.1) × 10⁻¹¹,(2.38 ± 0.07) × 10⁻¹¹,(2.15 ± 0.06) × 10⁻¹¹,(2.52 ± 0.09) × 10⁻¹¹
3C 66A,00031271020,56960.36,35.66505,43.0355,2 22 39.612,43 02 07.8,14.69 ± 0.03,15.45 ± 0.03,15.0 ± 0.04,14.81 ± 0.03,15.06 ± 0.03,14.94 ± 0.04,(2.37 ± 0.08) × 10⁻¹¹,(2.56 ± 0.08) × 10⁻¹¹,(2.59 ± 0.1) × 10⁻¹¹,(2.05 ± 0.07) × 10⁻¹¹,(1.84 ± 0.05) × 10⁻¹¹,(2.26 ± 0.08) × 10⁻¹¹
3C 66A,00031271021,56974.21,35.66505,43.0355,2 22 39.612,43 02 07.8,14.44 ± 0.03,15.26 ± 0.03,14.84 ± 0.04,14.61 ± 0.03,14.84 ± 0.03,14.76 ± 0.04,(3.01 ± 0.09) × 10⁻¹¹,(3.06 ± 0.09) × 10⁻¹¹,(2.99 ± 0.12) × 10⁻¹¹,(2.48 ± 0.08) × 10⁻¹¹,(2.25 ± 0.06) × 10⁻¹¹,(2.66 ± 0.1) × 10⁻¹¹
3C 66A,00031271022,56977.34,35.66505,43.0355,2 22 39.612,43 02 07.8,14.5 ± 0.03,15.3 ± 0.03,14.88 ± 0.04,14.64 ± 0.03,14.86 ± 0.03,14.79 ± 0.04,(2.83 ± 0.09) × 10⁻¹¹,(2.96 ± 0.09) × 10⁻¹¹,(2.89 ± 0.11) × 10⁻¹¹,(2.4 ± 0.07) × 10⁻¹¹,(2.2 ± 0.06) × 10⁻¹¹,(2.57 ± 0.09) × 10⁻¹¹
3C 66A,00031271023,56983.32,35.66505,43.0355,2 22 39.612,43 02 07.8,14.64 ± 0.03,15.44 ± 0.03,15.0 ± 0.04,14.72 ± 0.03,15.02 ± 0.03,14.9 ± 0.04,(2.5 ± 0.08) × 10⁻¹¹,(2.6 ± 0.08) × 10⁻¹¹,(2.58 ± 0.1) × 10⁻¹¹,(2.23 ± 0.07) × 10⁻¹¹,(1.91 ± 0.05) × 10⁻¹¹,(2.33 ± 0.08) × 10⁻¹¹
