Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
S5 1803+784,00036393018,57257.21,270.19035,78.46778,18 00 45.684,78 28 04.008,-,-,-,-,14.75 ± 0.02,-,-,-,-,-,(1.92 ± 0.04) × 10⁻¹¹,-
S5 1803+784,00036393019,57274.48,270.19035,78.46778,18 00 45.684,78 28 04.008,-,-,-,-,-,15.22 ± 0.04,-,-,-,-,-,(1.32 ± 0.05) × 10⁻¹¹
S5 1803+784,00095124001,58696.12,270.19035,78.46778,18 00 45.684,78 28 04.008,16.32 ± 0.03,-,-,-,-,-,(0.46 ± 0.01) × 10⁻¹¹,-,-,-,-,-
S5 1803+784,00095124002,58699.31,270.19035,78.46778,18 00 45.684,78 28 04.008,-,-,-,16.51 ± 0.03,-,-,-,-,-,(0.35 ± 0.01) × 10⁻¹¹,-,-
S5 1803+784,00095124003,58703.52,270.19035,78.46778,18 00 45.684,78 28 04.008,-,-,-,16.55 ± 0.04,-,-,-,-,-,(0.34 ± 0.01) × 10⁻¹¹,-,-
S5 1803+784,00095124004,58717.89,270.19035,78.46778,18 00 45.684,78 28 04.008,-,-,-,-,16.74 ± 0.04,-,-,-,-,-,(3.07 ± 0.12) × 10⁻¹²,-
S5 1803+784,00095124005,58720.31,270.19035,78.46778,18 00 45.684,78 28 04.008,16.04 ± 0.03,-,-,-,-,-,(0.59 ± 0.01) × 10⁻¹¹,-,-,-,-,-
S5 1803+784,00095124006,58724.29,270.19035,78.46778,18 00 45.684,78 28 04.008,15.59 ± 0.03,-,-,-,-,-,(0.9 ± 0.02) × 10⁻¹¹,-,-,-,-,-
S5 1803+784,00095124007,58727.81,270.19035,78.46778,18 00 45.684,78 28 04.008,-,-,-,15.83 ± 0.03,-,-,-,-,-,(0.66 ± 0.02) × 10⁻¹¹,-,-
S5 1803+784,00095124008,58731.72,270.19035,78.46778,18 00 45.684,78 28 04.008,-,-,-,15.79 ± 0.03,-,-,-,-,-,(0.69 ± 0.02) × 10⁻¹¹,-,-
S5 1803+784,00095124009,58734.31,270.19035,78.46778,18 00 45.684,78 28 04.008,-,-,-,-,-,15.92 ± 0.03,-,-,-,-,-,(0.69 ± 0.02) × 10⁻¹¹
S5 1803+784,00095124010,58738.49,270.19035,78.46778,18 00 45.684,78 28 04.008,-,-,-,-,-,15.86 ± 0.03,-,-,-,-,-,(0.73 ± 0.02) × 10⁻¹¹
S5 1803+784,00095124011,58741.21,270.19035,78.46778,18 00 45.684,78 28 04.008,-,-,-,-,16.0 ± 0.03,-,-,-,-,-,(0.61 ± 0.02) × 10⁻¹¹,-
S5 1803+784,00095124012,58745.13,270.19035,78.46778,18 00 45.684,78 28 04.008,-,-,-,-,16.06 ± 0.03,-,-,-,-,-,(0.58 ± 0.02) × 10⁻¹¹,-
S5 1803+784,00095124013,58748.05,270.19035,78.46778,18 00 45.684,78 28 04.008,15.78 ± 0.03,-,-,-,-,-,(0.76 ± 0.02) × 10⁻¹¹,-,-,-,-,-
S5 1803+784,00095124014,58752.03,270.19035,78.46778,18 00 45.684,78 28 04.008,15.87 ± 0.03,-,-,-,-,-,(0.69 ± 0.02) × 10⁻¹¹,-,-,-,-,-
S5 1803+784,00095124015,58759.28,270.19035,78.46778,18 00 45.684,78 28 04.008,-,-,-,16.12 ± 0.05,-,-,-,-,-,(0.5 ± 0.02) × 10⁻¹¹,-,-
S5 1803+784,00095124016,58766.87,270.19035,78.46778,18 00 45.684,78 28 04.008,-,-,-,-,-,16.22 ± 0.07,-,-,-,-,-,(0.53 ± 0.03) × 10⁻¹¹
S5 1803+784,00095124017,58769.42,270.19035,78.46778,18 00 45.684,78 28 04.008,-,-,-,-,16.73 ± 0.04,-,-,-,-,-,(3.11 ± 0.13) × 10⁻¹²,-
S5 1803+784,00095124018,58773.03,270.19035,78.46778,18 00 45.684,78 28 04.008,-,-,-,-,16.43 ± 0.03,-,-,-,-,-,(0.41 ± 0.01) × 10⁻¹¹,-
S5 1803+784,00095124019,58776.75,270.19035,78.46778,18 00 45.684,78 28 04.008,15.67 ± 0.03,-,-,-,-,-,(0.84 ± 0.02) × 10⁻¹¹,-,-,-,-,-
S5 1803+784,00095124020,58780.47,270.19035,78.46778,18 00 45.684,78 28 04.008,15.6 ± 0.03,-,-,-,-,-,(0.89 ± 0.02) × 10⁻¹¹,-,-,-,-,-
S5 1803+784,00095124021,58783.18,270.19035,78.46778,18 00 45.684,78 28 04.008,-,-,-,15.64 ± 0.03,-,-,-,-,-,(0.79 ± 0.02) × 10⁻¹¹,-,-
S5 1803+784,00095124022,58787.03,270.19035,78.46778,18 00 45.684,78 28 04.008,-,-,-,15.6 ± 0.03,-,-,-,-,-,(0.82 ± 0.02) × 10⁻¹¹,-,-
