Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
TXS 0506+056,00088811004,58456.06,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.79 ± 0.04,15.5 ± 0.04,14.9 ± 0.05,15.01 ± 0.04,15.29 ± 0.04,15.21 ± 0.04,(2.42 ± 0.09) × 10⁻¹¹,(2.67 ± 0.09) × 10⁻¹¹,(3.01 ± 0.13) × 10⁻¹¹,(1.97 ± 0.07) × 10⁻¹¹,(1.76 ± 0.06) × 10⁻¹¹,(2.12 ± 0.09) × 10⁻¹¹
TXS 0506+056,00088811005,58457.06,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.77 ± 0.03,15.44 ± 0.03,14.95 ± 0.04,14.94 ± 0.03,15.24 ± 0.03,15.13 ± 0.04,(2.46 ± 0.07) × 10⁻¹¹,(2.84 ± 0.08) × 10⁻¹¹,(2.88 ± 0.1) × 10⁻¹¹,(2.1 ± 0.06) × 10⁻¹¹,(1.86 ± 0.05) × 10⁻¹¹,(2.3 ± 0.08) × 10⁻¹¹
TXS 0506+056,00088811006,58458.02,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.69 ± 0.03,15.36 ± 0.03,14.9 ± 0.04,14.89 ± 0.03,15.2 ± 0.03,15.06 ± 0.04,(2.64 ± 0.08) × 10⁻¹¹,(3.05 ± 0.08) × 10⁻¹¹,(3.02 ± 0.1) × 10⁻¹¹,(2.19 ± 0.06) × 10⁻¹¹,(1.92 ± 0.05) × 10⁻¹¹,(2.44 ± 0.08) × 10⁻¹¹
TXS 0506+056,00088811007,58459.14,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.72 ± 0.04,15.41 ± 0.03,14.96 ± 0.04,15.0 ± 0.04,15.41 ± 0.04,15.11 ± 0.03,(2.57 ± 0.09) × 10⁻¹¹,(2.9 ± 0.09) × 10⁻¹¹,(2.86 ± 0.12) × 10⁻¹¹,(1.98 ± 0.07) × 10⁻¹¹,(1.59 ± 0.06) × 10⁻¹¹,(2.34 ± 0.07) × 10⁻¹¹
TXS 0506+056,00088811008,58461.09,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.83 ± 0.04,15.54 ± 0.04,15.11 ± 0.05,15.08 ± 0.04,15.42 ± 0.04,15.34 ± 0.06,(2.33 ± 0.09) × 10⁻¹¹,(2.58 ± 0.09) × 10⁻¹¹,(2.49 ± 0.12) × 10⁻¹¹,(1.84 ± 0.07) × 10⁻¹¹,(1.57 ± 0.06) × 10⁻¹¹,(1.89 ± 0.1) × 10⁻¹¹
TXS 0506+056,00088811010,58463.64,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.87 ± 0.05,15.56 ± 0.05,14.98 ± 0.06,15.1 ± 0.05,15.37 ± 0.05,15.33 ± 0.06,(2.24 ± 0.1) × 10⁻¹¹,(2.53 ± 0.11) × 10⁻¹¹,(2.82 ± 0.15) × 10⁻¹¹,(1.81 ± 0.09) × 10⁻¹¹,(1.64 ± 0.07) × 10⁻¹¹,(1.91 ± 0.1) × 10⁻¹¹
TXS 0506+056,00095333001,58694.93,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.83 ± 0.03,15.47 ± 0.03,14.94 ± 0.04,15.0 ± 0.03,15.39 ± 0.03,15.28 ± 0.04,(2.32 ± 0.07) × 10⁻¹¹,(2.74 ± 0.08) × 10⁻¹¹,(2.91 ± 0.1) × 10⁻¹¹,(1.98 ± 0.06) × 10⁻¹¹,(1.62 ± 0.05) × 10⁻¹¹,(1.99 ± 0.07) × 10⁻¹¹
TXS 0506+056,00095333002,58695.02,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.74 ± 0.03,15.49 ± 0.03,14.93 ± 0.04,15.03 ± 0.04,15.35 ± 0.03,15.24 ± 0.04,(2.52 ± 0.08) × 10⁻¹¹,(2.7 ± 0.08) × 10⁻¹¹,(2.94 ± 0.11) × 10⁻¹¹,(1.93 ± 0.06) × 10⁻¹¹,(1.67 ± 0.05) × 10⁻¹¹,(2.07 ± 0.08) × 10⁻¹¹
TXS 0506+056,00095333003,58725.24,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.85 ± 0.03,15.52 ± 0.03,14.99 ± 0.04,15.1 ± 0.03,15.44 ± 0.03,15.31 ± 0.04,(2.29 ± 0.07) × 10⁻¹¹,(2.62 ± 0.07) × 10⁻¹¹,(2.77 ± 0.1) × 10⁻¹¹,(1.81 ± 0.06) × 10⁻¹¹,(1.53 ± 0.05) × 10⁻¹¹,(1.94 ± 0.06) × 10⁻¹¹
TXS 0506+056,00095333004,58754.49,77.35819,5.69315,5 09 25.9656,5 41 35.34,15.16 ± 0.04,15.85 ± 0.04,15.32 ± 0.06,15.37 ± 0.05,15.69 ± 0.04,15.68 ± 0.05,(1.72 ± 0.07) × 10⁻¹¹,(1.94 ± 0.07) × 10⁻¹¹,(2.05 ± 0.11) × 10⁻¹¹,(1.42 ± 0.06) × 10⁻¹¹,(1.22 ± 0.05) × 10⁻¹¹,(1.39 ± 0.07) × 10⁻¹¹
